business_id,date,likes,text,type,user_id
w-KtBbHlP8d03PKp35UtKw,2011-11-27,0,Ladies! Be very cautious when wearing heels! I often have to waddle or walk oddly to avoidlanding on my bum!,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-01-18,0,"Fresh Rolls, Pho, and Vietnamese Frid Rice, yum!",tip,lfcXtmtfGOVezoRg9jgnBQ
w-KtBbHlP8d03PKp35UtKw,2012-03-26,0,Bring a flashlight because the ladies room is dark!,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-04-28,0,Love the pho here! Claypot rice dish rocks too!,tip,toYJOaMPD1ERvvj3qv53Vw
w-KtBbHlP8d03PKp35UtKw,2012-05-08,0,Try the thai chai  smoothie with boba. Delish!,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-05-08,0,So disapointed in myself. I originally bought a mini flashlight just to use for the bathroom trip here but I left it at home!,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-05-20,0,I'm here so often I feel like I know this place like the back of my hand,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-07-23,0,"My husband heard that beef bones soup is good for pregnant women. Great, more reason we get to go out and have pho!",tip,JAaQtAiO5zOcpe1P6TtZDQ
w-KtBbHlP8d03PKp35UtKw,2012-09-18,0,I don't understand why pho le customers are parking in The Pho Hoa parking lot. stealing parking space during dinner or lunch time wth!,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-12-06,0,This place is one of my go to places of Dorchester... great food at amazing prices... the beer here is very cheap 3bucks for bud 4bucks for import,tip,F9TA66scGc6PQC_ewUCIjw
w-KtBbHlP8d03PKp35UtKw,2012-12-24,0,There's only 3 people serving on Christmas eve?,tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2012-12-31,0,"Inexpensive, filling pho is great on a cold day when you're fighting a cold.",tip,ys002mMJToWedrbEjuHkBg
w-KtBbHlP8d03PKp35UtKw,2013-01-07,0,"Delicious broth, indifferent service",tip,5BKE-g7esZQmStEXK1oMOQ
w-KtBbHlP8d03PKp35UtKw,2013-05-25,0,Nothing like a bowl of Pho Tai or Ga when you're under the weather.,tip,ys002mMJToWedrbEjuHkBg
w-KtBbHlP8d03PKp35UtKw,2013-06-05,0,"I see now the Pho Hoa parking lot is being split 3 ways: Pho Hoa customers,  the offices above the restaurant, and PHO LE customers. There's just not enough space anymore.",tip,wBBamoN8T9l8YjwWC50X7A
w-KtBbHlP8d03PKp35UtKw,2013-06-30,0,First pho in Boston and best in a long time. Also ordered tender chicken and coconut juice along the magnificent pho. Superb food and crazily cheap!,tip,PimG1TOXQqCFqP5E6Cn3PA
w-KtBbHlP8d03PKp35UtKw,2013-08-06,0,7 courses beef is very good price for $29.95.,tip,fkLU-gGFfbNSfcegxNsxEA
w-KtBbHlP8d03PKp35UtKw,2013-12-10,0,"Awful. It used to be ok, now it is just terrible. Bad food and even worse service.",tip,w1FQGgzhnkLQX7gxXH9p4A
w-KtBbHlP8d03PKp35UtKw,2013-12-16,0,Food is great service is blah,tip,tWyBMLWX5wSlvGTey0sBdw
w-KtBbHlP8d03PKp35UtKw,2014-01-21,0,Good food,tip,l4qbMf_5YRlbwNcVnDXpkw
w-KtBbHlP8d03PKp35UtKw,2014-03-11,0,Service is EXTREMELY slow! Food is fantastic but they don't watch the dining room and are oblivious to the clients,tip,AgMl394ur-i9Y3kpyxbDQQ
w-KtBbHlP8d03PKp35UtKw,2014-05-19,0,Good pho,tip,6mvjAMhxdfYaLz8bvbWIhw
w-KtBbHlP8d03PKp35UtKw,2014-05-25,0,Just wave down the staff if you need anything,tip,4VLSnbkoS9TU3EVc607Yww
w-KtBbHlP8d03PKp35UtKw,2014-07-17,0,Get the Pho Hoa Hoa Hoa :),tip,BvhvBjoti8KM07qm2cWLOQ
w-KtBbHlP8d03PKp35UtKw,2014-08-26,0,Cheap with the amount of meat that they give in your bowl of pho.,tip,avtjyF-p6rIUCvsNKIIDeQ
w-KtBbHlP8d03PKp35UtKw,2015-03-22,0,Ask for your check. They won't bring it unless you do.,tip,qfxMC7LjYZ_Oj0HFIFcmbw
w-KtBbHlP8d03PKp35UtKw,2015-03-22,0,They have a parking lot in the back. Good for bike parking too.,tip,qfxMC7LjYZ_Oj0HFIFcmbw
w-KtBbHlP8d03PKp35UtKw,2015-03-22,0,Try their refreshing limeade in the summer.,tip,qfxMC7LjYZ_Oj0HFIFcmbw
w-KtBbHlP8d03PKp35UtKw,2010-07-05,0,coconut shake + vegetable pho after a hike in blue hills reservation w/ gabe & omer = great end to a long weekend.,tip,2kORwhnDFaf9Agvjc1Ybng
fkbNRwopmRaVyz3XhRRqPQ,2010-05-06,0,Instead of the gym. Oh dear.,tip,1iMIUkoNvzqf4ueB3HpG2g
fkbNRwopmRaVyz3XhRRqPQ,2010-05-07,0,I came here ... for Science!,tip,1iMIUkoNvzqf4ueB3HpG2g
fkbNRwopmRaVyz3XhRRqPQ,2010-05-14,0,New Asian wrap in vegan and delicious.,tip,vNt5ppq_Ssq9BcC3NonSFg
fkbNRwopmRaVyz3XhRRqPQ,2010-08-31,0,Asian wrap is delicious!  The peanut sauce is awesome w/a kick!,tip,U54NM7zbsMRPwECY21ialQ
fkbNRwopmRaVyz3XhRRqPQ,2010-10-31,0,The limoncello cocktail should be enjoyed like dessert: it's delicious!,tip,KVVITSGWJuAhKxi-xOcC4w
fkbNRwopmRaVyz3XhRRqPQ,2010-11-12,0,I love the loaded fries with a nice cold draught beer from their great selection. A guilty pleasure. Tonite its a dogfish.,tip,6UH_jFBQ6dA4v8pOv5F-RQ
fkbNRwopmRaVyz3XhRRqPQ,2010-12-14,0,Haddock picatta - yum!,tip,sINnuG8CCcHW1sQqN1p2vw
fkbNRwopmRaVyz3XhRRqPQ,2011-02-11,0,Smithwicks. Dark and refreshing.,tip,6UH_jFBQ6dA4v8pOv5F-RQ
fkbNRwopmRaVyz3XhRRqPQ,2011-04-06,0,Come to kick ass on Wednesdays for trivia :),tip,KVVITSGWJuAhKxi-xOcC4w
fkbNRwopmRaVyz3XhRRqPQ,2011-05-21,0,"Don't bother with the Mac n cheese cupcakes, they're underwhelming.,",tip,X8dUS-M0dJPr9zRybsXOnQ
fkbNRwopmRaVyz3XhRRqPQ,2011-08-22,0,Great tuscan chicken panini.,tip,U54NM7zbsMRPwECY21ialQ
fkbNRwopmRaVyz3XhRRqPQ,2011-12-02,0,No wait on a Friday @ 6.,tip,Avu3BYcXE_97L1H2HLKL2g
fkbNRwopmRaVyz3XhRRqPQ,2012-03-12,0,Ask for a raspberry mojito. They use fresh berries and a lightly flavoured rum. No cheap raspberry syrups!,tip,KVVITSGWJuAhKxi-xOcC4w
fkbNRwopmRaVyz3XhRRqPQ,2012-05-20,0,Very family friendly during the day,tip,iKRWX935TdC5yKMmx-qrYw
fkbNRwopmRaVyz3XhRRqPQ,2012-07-18,0,"Trivia night, every Wednesday, from 8pm.",tip,KVVITSGWJuAhKxi-xOcC4w
fkbNRwopmRaVyz3XhRRqPQ,2012-07-26,0,Love the new summer tapas menu.,tip,KVVITSGWJuAhKxi-xOcC4w
fkbNRwopmRaVyz3XhRRqPQ,2012-08-02,0,Don't come here for a big game or any other major event. They will charge a cover. Since when do restaurants charge a cover?,tip,39F1pq5x4s5C1pSfQ5q0rg
fkbNRwopmRaVyz3XhRRqPQ,2012-10-15,0,I love this spot... great place,tip,F9TA66scGc6PQC_ewUCIjw
fkbNRwopmRaVyz3XhRRqPQ,2012-12-06,0,Great veggie burger!,tip,_UhAaDN_e8tVUIRrnVs6Bw
fkbNRwopmRaVyz3XhRRqPQ,2013-02-19,0,Love that I can come here by myself or with a group and have a good time. I recommend the bar for the former and the massive round booth in the corner for the latter.,tip,KVVITSGWJuAhKxi-xOcC4w
fkbNRwopmRaVyz3XhRRqPQ,2013-03-27,0,Trivia,tip,ZCBFMTB_dgrn2uHLB0GkXg
fkbNRwopmRaVyz3XhRRqPQ,2013-05-07,0,Great ambience,tip,ys002mMJToWedrbEjuHkBg
fkbNRwopmRaVyz3XhRRqPQ,2013-05-26,0,"Fun place for trivia night, although the MC was difficult to hear over the din.",tip,xpnzlDjaUECf4rpjdcY1gQ
fkbNRwopmRaVyz3XhRRqPQ,2013-10-28,0,Deep fried grill cheese!!!,tip,QWA25cgpaTht7ptiPRzHEg
fkbNRwopmRaVyz3XhRRqPQ,2013-12-27,0,"Get the grilled cheese! It's amazing: bacon, ham, all kinds of gooey cheese, avocado and raspberry on brioche...yum! Food is so good here.",tip,oXyTyfSePCmkHzWFBvvHHQ
fkbNRwopmRaVyz3XhRRqPQ,2014-04-11,0,I like the people...I don't like that they add 20% gratuity on an itemized check...yummy strawberry shandy,tip,6lF_KoENd9L423HTL2F8Rw
fkbNRwopmRaVyz3XhRRqPQ,2014-10-15,0,"Good spot, authentic Irish bartenders.",tip,C_pYKMAD0BW8dnj7ozYxAw
fkbNRwopmRaVyz3XhRRqPQ,2015-03-11,0,"Good food, good service.",tip,cSbfImZJD7dnMEYKEyYosQ
fkbNRwopmRaVyz3XhRRqPQ,2010-04-12,0,Great veggie burger.,tip,vNt5ppq_Ssq9BcC3NonSFg
0Zz_MtYKgwiq88bWbKWMnA,2012-03-25,0,Extra thick frapppppppps,tip,X8dUS-M0dJPr9zRybsXOnQ
0Zz_MtYKgwiq88bWbKWMnA,2012-03-25,0,Coffee Oreo!,tip,LBBLlAK1jaJ701pczj6hoQ
0Zz_MtYKgwiq88bWbKWMnA,2013-05-27,0,They have durian!!!,tip,QWA25cgpaTht7ptiPRzHEg
0Zz_MtYKgwiq88bWbKWMnA,2011-07-01,0,"Great variety of ice cream flavors.  (The ginger ice cream had chunks of actual chunks of ginger in it). It's a little pricy, though.",tip,0fskmAAtC_guMCS0M11aKA
YSIwC3h-43imJWrxhOtIzw,2013-05-12,0,First time love it!!!,tip,utsR841eBJ4JkT41oCz5ag
YSIwC3h-43imJWrxhOtIzw,2013-10-21,0,Get the streak breakfast with oatmeal and a mint tea,tip,-b9ZljUCpchmyCfjLRuDPg
YSIwC3h-43imJWrxhOtIzw,2014-08-24,0,Get here a little early on Sundays.. they are popular for Sunday breakfast.,tip,utsR841eBJ4JkT41oCz5ag
YSIwC3h-43imJWrxhOtIzw,2010-12-24,0,Grits rule!,tip,GSIa00PDb_JhpcGmAV4ekg
KudA4I2A6Fm-gUT3n4ruMw,2011-10-30,0,"Late lunch, bo 7 mon :D",tip,Rz3ecSms9iGm5TwfZrxgRw
KudA4I2A6Fm-gUT3n4ruMw,2011-10-30,0,Love how they play a Vietnam idol style show in the background.,tip,mLbZfsHwjmxiISBZQWKRlw
KudA4I2A6Fm-gUT3n4ruMw,2012-09-15,0,My first time here service was alright. I ordered the bun bo hue not so good. There was too much paste and tasted very salty. My daughter had a bite and was done. Waiting for the food took quite sometime not going back.,tip,TjFO2gZ_8uo4T_Ogqjb0KQ
KudA4I2A6Fm-gUT3n4ruMw,2013-03-31,0,Make the hike to Dorchester for beef 7 ways!,tip,-tMwMBXbgDPgZJPeYHmxAg
KudA4I2A6Fm-gUT3n4ruMw,2013-04-17,0,Try not to use the bathroom... Kinda gross. But good service,tip,VCfRTtyWF7wdngZrPpueOA
KudA4I2A6Fm-gUT3n4ruMw,2013-07-16,0,Finally found my Bo kho spot near Boston! Beefy stewy delishness.,tip,WOYbxNswZ2iGIxw88-1nOA
KudA4I2A6Fm-gUT3n4ruMw,2013-10-13,0,Parking across the street by the church.,tip,VsqdXVTTqRuSmjwaPq_9dQ
KudA4I2A6Fm-gUT3n4ruMw,2013-11-14,0,"All good, all the time",tip,UFXDyJ_292xPDwPh2fKD1w
KudA4I2A6Fm-gUT3n4ruMw,2014-11-03,0,Park in the parking lot across the street!,tip,32s02t8qBHIsRBAgKjduWA
KudA4I2A6Fm-gUT3n4ruMw,2014-11-03,0,What happened to the chicken based pho? Did I make that up?,tip,UFXDyJ_292xPDwPh2fKD1w
KudA4I2A6Fm-gUT3n4ruMw,2014-12-02,0,Thank you for hot tea while waiting for take out!,tip,UFXDyJ_292xPDwPh2fKD1w
KudA4I2A6Fm-gUT3n4ruMw,2011-09-15,0,"Pho-Q, man",tip,qSm31xnzKXiCwmSll8CF2Q
NL_SgFCTBYp1P_6ZD0-CyA,2011-06-16,0,"Great views, appetizers, entrees and desserts.  The restaurant can get a little loud at times, though.",tip,0fskmAAtC_guMCS0M11aKA
NL_SgFCTBYp1P_6ZD0-CyA,2012-05-28,0,Check out the winery next door! Venezia sells some of their wines and they are delicious!,tip,WmAhGvWfztnCNrGak8Zf-A
NL_SgFCTBYp1P_6ZD0-CyA,2013-05-13,0,Food was very good. Above average prices but expected for location and upscale decor and service. Loud atmosphere and brightly lit in daytime. Nice Boston/Water view from dining room.  Prime Rib was very good in comparison to some downtown/local competition. The Bread Pudding dessert is no less than signature and a must have.,tip,hOXABNRpfkFpVMSbDDl6-Q
NL_SgFCTBYp1P_6ZD0-CyA,2013-06-16,0,Beautiful new renovations! Modernized...great bar.,tip,sWtiFAeFLq5BEQVquL7prA
NL_SgFCTBYp1P_6ZD0-CyA,2014-04-19,0,The service is fabulous! Wine list is AMAZEBALLS! Love. This. Place.,tip,2N1nZH-rV4C6HKK8z9cIeQ
NL_SgFCTBYp1P_6ZD0-CyA,2014-05-09,0,Food is terrible. All the food is microwaved,tip,p2rch82hFbr_Uk_xUGWSOA
NL_SgFCTBYp1P_6ZD0-CyA,2014-08-09,0,Incredible waterfront view with very good service and good food. I recommend it.,tip,WTYYwxHzeFy3-ECEUHq5JA
wfR41dBsg0HKQcK_ZtxxqA,2011-05-30,0,Can't be the quality of breakfast for the short $$$!! Best in town!,tip,5dV26740BaBGQwAmNt21OA
wfR41dBsg0HKQcK_ZtxxqA,2011-06-25,0,Pre pre day before the wedding breakfast,tip,SaaXUqlsTViq4PFUceL3iQ
wfR41dBsg0HKQcK_ZtxxqA,2011-06-25,0,"Delicious breakfast, best in the neighborhood!!",tip,5dV26740BaBGQwAmNt21OA
wfR41dBsg0HKQcK_ZtxxqA,2011-07-05,0,Mmm breakfast at the bar,tip,5dV26740BaBGQwAmNt21OA
wfR41dBsg0HKQcK_ZtxxqA,2011-08-07,0,Dings,tip,vqE8o6ds32P_lzMOIaQINg
wfR41dBsg0HKQcK_ZtxxqA,2011-09-24,0,Happy 30th mason!,tip,SaaXUqlsTViq4PFUceL3iQ
wfR41dBsg0HKQcK_ZtxxqA,2012-04-22,0,kitchen closes early on Sunday,tip,_pBRLQvoh0g1zFEJdMQtjA
wfR41dBsg0HKQcK_ZtxxqA,2012-04-28,0,Birthday Breakfast with the wee one!,tip,5dV26740BaBGQwAmNt21OA
wfR41dBsg0HKQcK_ZtxxqA,2012-05-06,0,Mountains of chicken parm.,tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2012-09-22,0,Big servings cheap !,tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2012-10-13,0,When one is seriously hungry.......,tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2012-10-29,0,Windy!,tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2012-12-22,0,There is one waitress here who must have faded Polaroids of the owner in some sort of compromised position cause it sure isn't her keen serving skills that keep her employed.,tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2013-05-05,0,Large portions !,tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2013-06-16,0,"This waitress, a fixture here, MUST have compromising pics of the owner with a Girl Scout or something, to still have her job.",tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2013-10-27,0,"Nice new waitress ""Michelle""",tip,1LgFNvz26qoKUbJlFLviDA
wfR41dBsg0HKQcK_ZtxxqA,2011-02-27,0,This place is awesome. My new alumni,tip,OX_KgJpYgh9VSGGZrSvi3A
b0awxRphYVP2Hj0IRJIiCQ,2011-12-09,0,the.Best.pizza.,tip,sINnuG8CCcHW1sQqN1p2vw
b0awxRphYVP2Hj0IRJIiCQ,2012-03-12,0,"They might close early on nights that no one places an order. Don't be hatin' if they're shut at 2am, when the website says 3am.",tip,KVVITSGWJuAhKxi-xOcC4w
b0awxRphYVP2Hj0IRJIiCQ,2012-03-21,0,They will do half'n'half on any two pizza flavors if you ask nicely :),tip,KVVITSGWJuAhKxi-xOcC4w
lQd-jgg81pqpvOvtyfGCbg,2010-08-21,0,love the fresh vegetarian spring rolls- super yummy!!!,tip,RotdEdu4lNW4xGQqI8QvnA
lQd-jgg81pqpvOvtyfGCbg,2011-11-20,0,Wonderful pho broth,tip,Zpc6_VkXFYkHrYC066z_2Q
lQd-jgg81pqpvOvtyfGCbg,2011-11-30,0,Best pho in the city!,tip,UI9vREKBiH50BF_f2GkS0A
lQd-jgg81pqpvOvtyfGCbg,2012-01-28,0,Pho broth is yummee in my tummy,tip,Zpc6_VkXFYkHrYC066z_2Q
lQd-jgg81pqpvOvtyfGCbg,2012-04-15,0,Pho dac biet,tip,Zpc6_VkXFYkHrYC066z_2Q
lQd-jgg81pqpvOvtyfGCbg,2012-06-14,0,No 78! Delicious!,tip,3vf8bp3rF4JxGwuC4dwYdA
lQd-jgg81pqpvOvtyfGCbg,2012-07-21,0,Satisfying my Pho fix!,tip,Hpz4a0HOlLtd-ONWcINduw
lQd-jgg81pqpvOvtyfGCbg,2012-09-29,0,"The best Pho in the Dot. Fresh, quick, cheap and delicious. They have high chairs for wee ones too.",tip,-2ui9VojWKW2UJlGJyLVYg
lQd-jgg81pqpvOvtyfGCbg,2013-09-15,0,The pho and Vietnamese coffee here are amaze-balls.,tip,j5f7ERREO65Qvcrs7KQTwQ
lQd-jgg81pqpvOvtyfGCbg,2013-11-22,0,Good pho. Killer decor!,tip,UFXDyJ_292xPDwPh2fKD1w
lQd-jgg81pqpvOvtyfGCbg,2014-05-02,0,"Good food, taste much better, noodle soup are flavorful.
Recommend Napoleon beef.",tip,6mvjAMhxdfYaLz8bvbWIhw
lQd-jgg81pqpvOvtyfGCbg,2010-07-05,0,"Not only does this place have great food on the cheap, now they got free wifi!!!!  What else do you need?",tip,QWA25cgpaTht7ptiPRzHEg
P2AjS7UQpQoSdf5xdCYwtA,2011-06-12,0,Has drive through,tip,_z0XCSu2Wu_fSS5kjhOxnA
P2AjS7UQpQoSdf5xdCYwtA,2013-09-22,0,"It's been a busy day here.. You can tell, but they were on POINT!!",tip,MXykqZQeHYYg8vzM2_YsVQ
P2AjS7UQpQoSdf5xdCYwtA,2013-11-15,0,Slow service.,tip,Avu3BYcXE_97L1H2HLKL2g
P2AjS7UQpQoSdf5xdCYwtA,2014-10-18,0,"Keep driving by, service is slow and food is mediocre.",tip,KUMRaQkiJ3gjbaC5qomwVg
P2AjS7UQpQoSdf5xdCYwtA,2015-01-25,0,They actually close at 9 on sun not 10,tip,OJm5Mv6pQj1bnIB_qAGsmQ
a4qKfVBk5HoUfVn4SZvpWA,2013-08-11,0,"We just moved to the area and we had of those days where you justwant pizza for dinner. We called Puritan for pickup, and was told our large pepperoni would be ready in 15 minutes... And it was. Nothing groundbreaking,but it was good,yummy pizza. Definitely recommended.",tip,UN2gt7BhCmFvYDiqNw4VxA
a4qKfVBk5HoUfVn4SZvpWA,2014-05-28,0,Best wing dings in town! Best wing dings in town! Best wing dings in town!,tip,6lF_KoENd9L423HTL2F8Rw
a4qKfVBk5HoUfVn4SZvpWA,2014-08-08,0,Pizza isn't very good but the Buffalo chicken quesadilla is yummy.,tip,-7Xz0qb_jGrEXmcolSyTlg
a4qKfVBk5HoUfVn4SZvpWA,2015-01-08,0,Great Greek style pizza!,tip,XuqhMslXk-Z3IEz0sHwdsA
a4qKfVBk5HoUfVn4SZvpWA,2015-01-16,0,Love the steak tips!,tip,4V0yN2O6c8Rw8I4Mr2nmvw
F86KrruF6vkNcne33rj3JQ,2012-11-24,0,You can take the girls outta the hood but you can't take the hood outta the girls....hollahhh,tip,rjMIgS3VuE2ra4fiWi9xKQ
F86KrruF6vkNcne33rj3JQ,2014-10-31,0,"iries moved up to four corners, they in the same spot as wingz and tingz",tip,y4BX5n4gFC9BBTPjryCvAQ
F86KrruF6vkNcne33rj3JQ,2011-04-08,0,"They just opened another section with multiple flavored wings, curly fries and turkey burgers. I am thrilled....jamaican stye!",tip,6UH_jFBQ6dA4v8pOv5F-RQ
aq7yU_bBCBZC3czD7kLMPQ,2015-03-26,0,The only place in Dorchester that's any good.,tip,QsUyoyqNVV7oIWr8ksTMYQ
3FFTfeU_W7NrqEd168XZTw,2013-11-23,0,Entrance is through the convenience store and please wait to be seated! They don't have a hostess,tip,938t_ft1-B_0gJTdB0-oBg
3FFTfeU_W7NrqEd168XZTw,2014-01-18,0,"love love love when I call to order,, rainy pickup.. no bueno",tip,utsR841eBJ4JkT41oCz5ag
3FFTfeU_W7NrqEd168XZTw,2014-01-21,0,Meh,tip,l4qbMf_5YRlbwNcVnDXpkw
3FFTfeU_W7NrqEd168XZTw,2014-02-23,0,"No call Liquors at all. If your not drinking Guinness, Bud or Jameson...not worth your time.",tip,AgMl394ur-i9Y3kpyxbDQQ
3FFTfeU_W7NrqEd168XZTw,2014-05-04,0,"They have a ""homemade"" cheese sauce instead of hollandaise sauce for the eggs benny.",tip,tA26ju0EJozYG7xp7LPA6Q
3FFTfeU_W7NrqEd168XZTw,2014-05-05,0,Best breakfast around. Period.,tip,Uycj54j_bz5iYzJeCL597Q
3FFTfeU_W7NrqEd168XZTw,2015-02-07,0,Really great food. Awesome service. You should really try their cheese eggs.,tip,Na1347ODliz5NbH_QZHapQ
fWVyELwqAlQuBaUKUao5Lw,2012-01-01,0,Damn good Thai food for a damn good price.,tip,X8dUS-M0dJPr9zRybsXOnQ
kbbtL-bIJ13V-1s_IvxChg,2012-12-15,0,Closed.,tip,L6JW00WTUHlt0Ljp93XF8A
9Kk1hcu8DJHOnUvYpxz42g,2010-11-24,0,Wish they had better wi-fi.,tip,1-jz1sSe1M-X_6-h7b_eOQ
y_YeIHQvxijaiWIyAdlUMw,2013-10-28,0,This is where president's go for a drink.,tip,vVE8WrFwFAd96F2fba-mdQ
y_YeIHQvxijaiWIyAdlUMw,2014-04-15,0,Ice cold beer glasses. I love that.,tip,UFXDyJ_292xPDwPh2fKD1w
y_YeIHQvxijaiWIyAdlUMw,2012-01-31,0,Cash only!,tip,sJRqQ9g1jFQn3AXtj3YTEg
3yEeuKA_cwHH3GDMDeIDdg,2011-06-13,0,It's too good mon!,tip,I8Pdfg-bQBug1Bw8XfD52Q
3yEeuKA_cwHH3GDMDeIDdg,2012-03-09,0,Get there early if you want jerk chicken! It's usually the first thing to go. Don't park in front of MBTA sign unless you $100 ticket,tip,4tKtpEF6eNqWmQJFzefthw
3yEeuKA_cwHH3GDMDeIDdg,2012-09-18,0,Best Jamaican food in Boston. Live all the food.,tip,u222KLIugNd1oTwmSys7hA
3yEeuKA_cwHH3GDMDeIDdg,2013-09-08,0,Their stew peas and  rice is authentic Jamaican style,tip,ZjcZ8VbC2DsqrIBpct4kZg
3yEeuKA_cwHH3GDMDeIDdg,2013-10-19,0,Take it to go and be prepared to wait.,tip,ys002mMJToWedrbEjuHkBg
3yEeuKA_cwHH3GDMDeIDdg,2014-04-07,1,"The food is delicious, spicy jerk chicken, rice and bean, cabbage with shred carrots. It hit the spot!",tip,e0VjsDo4Wszd0Fql0RTagg
3yEeuKA_cwHH3GDMDeIDdg,2011-06-11,0,My fav Jamaican take out spot,tip,_z0XCSu2Wu_fSS5kjhOxnA
v4u5oD_NFFDd0tFsekcxcw,2013-11-23,0,Worse service ever! They had the wrong deal listed on foodler ( small pizza and 10 piece fingers when its really 6 ) they got the whole order wrong ( asked for crispy and a side of sweet and sour sauce . They covered it in sauce and gave me a side of blue cheese and I am allergic to it ! ) the food is cold and Icant even eat half of it . Also the pizza was upsidedown and stuck to the top so my pizza was a mess . I am going to go there myself after this and scream at them !,tip,3un0ij8DfyHd0sGOPeSHRw
v4u5oD_NFFDd0tFsekcxcw,2014-06-18,0,"Good Pizzas, OK prices.",tip,56Q09QYUzEGbwlFSDio4qA
H10Zp0Gj5w1osmR2ID60UQ,2010-03-04,0,Yummy !,tip,gAGMBFsL_yy_UHWQes9sAQ
H10Zp0Gj5w1osmR2ID60UQ,2010-06-17,0,"Expensive, small quantities, yuppie crowd, very salty or tasteless food, highly overrated. Atmosphere is only worthy mark.",tip,OhgNqQoyvHmA5chscrofQQ
H10Zp0Gj5w1osmR2ID60UQ,2010-06-20,0,Potent drinks! Delicious food...,tip,GcsVtHzuvPwEiWuwEs2UMw
H10Zp0Gj5w1osmR2ID60UQ,2010-06-26,0,Strawberry Mojito?!  YUMMY :),tip,RotdEdu4lNW4xGQqI8QvnA
H10Zp0Gj5w1osmR2ID60UQ,2010-09-06,0,The patio is wonderful!,tip,AbAhyubpyUFmsJwRC0LATg
H10Zp0Gj5w1osmR2ID60UQ,2010-09-22,0,"Awesome back patio seating, complete with fountain!",tip,OcLwJvVrq6RuaZCpMiGwBw
H10Zp0Gj5w1osmR2ID60UQ,2010-12-05,0,Try to get mike as your waiter. The meal was awesome but he is fantastic!! The best waiter ever!,tip,OX_KgJpYgh9VSGGZrSvi3A
H10Zp0Gj5w1osmR2ID60UQ,2011-05-01,0,Early dinner,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-05-09,0,Impromptu birthday dinner,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-05-16,0,Study break with fire pit punch,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-05-24,0,Meeting my businessman for dinner off the train- conveinant locale!,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-06-04,0,Dinner with the future hubs!,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-06-20,0,Yummy,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-07-08,0,Good to be home!,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-07-16,0,Get the train wreck French fries!!,tip,MgxEeOemK7-VFbUNDl1PIQ
H10Zp0Gj5w1osmR2ID60UQ,2011-07-20,0,Weds night drinks!,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-07-22,0,Checking in after a long week!,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-07-22,0,Cherry mojito :),tip,vqE8o6ds32P_lzMOIaQINg
H10Zp0Gj5w1osmR2ID60UQ,2011-08-04,0,Slowwwww tonight.,tip,vqE8o6ds32P_lzMOIaQINg
H10Zp0Gj5w1osmR2ID60UQ,2011-09-05,0,"After working all weekend, a chill dinner is needed.",tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-09-26,0,"Checking in for real, good,food!",tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-10-05,0,New fall menu!,tip,SaaXUqlsTViq4PFUceL3iQ
H10Zp0Gj5w1osmR2ID60UQ,2011-10-05,0,New menu,tip,vqE8o6ds32P_lzMOIaQINg
