business_id,checkin_info,type
kmN6mffJggJ7AyPyb-EHGA,"{u'8-1': 7, u'11-5': 16, u'13-4': 2, u'10-4': 15, u'15-4': 1, u'18-0': 1, u'22-5': 1, u'18-5': 1, u'14-3': 2, u'10-0': 12, u'8-5': 26, u'13-3': 1, u'11-4': 7, u'13-0': 1, u'11-1': 3, u'11-0': 10, u'11-3': 4, u'11-2': 7, u'12-4': 4, u'12-5': 1, u'12-2': 1, u'12-0': 1, u'9-1': 9, u'9-0': 17, u'9-3': 16, u'9-2': 11, u'9-5': 27, u'9-4': 16, u'7-3': 1, u'7-2': 2, u'7-1': 1, u'7-0': 2, u'20-5': 1, u'7-5': 2, u'7-4': 3, u'16-2': 2, u'16-3': 1, u'8-4': 12, u'10-1': 15, u'10-2': 13, u'10-3': 14, u'8-0': 10, u'10-5': 30, u'8-2': 3, u'8-3': 15}",checkin
t9FBLg4NlpWsrY_RTb-sVw,"{u'17-0': 13, u'20-2': 4, u'21-1': 1, u'16-0': 6, u'13-4': 1, u'22-5': 4, u'21-2': 1, u'6-5': 1, u'17-4': 16, u'16-3': 17, u'15-1': 6, u'15-0': 11, u'15-3': 4, u'15-2': 7, u'15-5': 10, u'15-4': 3, u'15-6': 5, u'18-0': 5, u'18-1': 2, u'18-2': 3, u'18-3': 6, u'23-6': 1, u'18-5': 7, u'22-1': 1, u'14-4': 8, u'18-4': 8, u'14-6': 3, u'14-0': 2, u'14-1': 5, u'14-2': 3, u'14-3': 1, u'17-3': 7, u'22-4': 5, u'16-4': 17, u'0-0': 1, u'18-6': 5, u'4-1': 1, u'19-5': 7, u'19-4': 3, u'19-6': 3, u'19-1': 2, u'19-0': 3, u'19-3': 2, u'19-2': 8, u'13-3': 1, u'14-5': 6, u'13-0': 4, u'13-6': 5, u'13-5': 5, u'11-2': 1, u'6-6': 1, u'5-1': 1, u'12-5': 1, u'6-1': 1, u'9-0': 1, u'11-6': 2, u'9-5': 2, u'13-2': 1, u'20-1': 3, u'20-0': 1, u'20-3': 2, u'3-4': 1, u'20-5': 7, u'20-4': 7, u'7-5': 1, u'20-6': 3, u'16-2': 9, u'17-6': 6, u'17-5': 18, u'16-1': 13, u'16-6': 6, u'17-2': 9, u'17-1': 7, u'16-5': 26, u'21-4': 1, u'21-5': 9, u'21-0': 2, u'10-5': 2, u'10-6': 1}",checkin
kF6PpgHNjq-1iWx9pxbk6Q,"{u'17-6': 1, u'15-1': 1, u'15-5': 1, u'15-6': 1, u'17-4': 2, u'18-4': 1, u'18-5': 1, u'14-4': 1, u'14-5': 2, u'14-0': 1, u'14-2': 1, u'16-5': 1, u'13-3': 1, u'13-0': 1, u'7-6': 1, u'16-3': 1, u'17-5': 4, u'16-1': 1, u'16-6': 1, u'17-2': 1, u'16-4': 4, u'17-0': 2}",checkin
Bfa-1AAWNjglTCAFyx3nmA,"{u'19-5': 4, u'19-4': 5, u'19-6': 1, u'19-2': 1, u'11-5': 6, u'11-4': 4, u'11-6': 6, u'11-1': 4, u'11-0': 5, u'11-3': 9, u'11-2': 1, u'12-6': 11, u'12-4': 5, u'12-5': 6, u'12-2': 3, u'12-3': 1, u'12-0': 2, u'12-1': 2, u'16-2': 13, u'16-3': 11, u'16-0': 7, u'16-1': 10, u'16-6': 18, u'16-4': 22, u'16-5': 22, u'21-0': 1, u'15-1': 2, u'15-0': 4, u'15-3': 12, u'15-2': 10, u'15-5': 21, u'15-4': 19, u'15-6': 17, u'18-0': 5, u'18-1': 1, u'18-2': 8, u'18-3': 8, u'18-4': 10, u'18-5': 17, u'18-6': 1, u'6-6': 1, u'6-5': 1, u'8-4': 1, u'8-5': 5, u'8-6': 1, u'8-0': 3, u'8-1': 2, u'8-3': 5, u'13-3': 1, u'13-2': 3, u'13-1': 4, u'13-0': 3, u'13-6': 9, u'13-5': 18, u'13-4': 7, u'9-1': 4, u'9-0': 3, u'9-3': 6, u'9-2': 3, u'9-5': 4, u'9-4': 4, u'4-6': 1, u'9-6': 10, u'20-0': 1, u'20-3': 1, u'17-6': 13, u'17-5': 16, u'17-4': 21, u'17-3': 8, u'17-2': 15, u'17-1': 7, u'17-0': 4, u'10-0': 8, u'10-2': 3, u'10-3': 7, u'10-4': 6, u'10-5': 9, u'10-6': 11, u'14-4': 9, u'14-5': 17, u'14-6': 17, u'14-0': 5, u'14-1': 1, u'14-2': 7, u'14-3': 8, u'5-4': 1, u'3-5': 1}",checkin
RDCC1-6PTYpRgfYssrrwuA,"{u'7-0': 1, u'21-1': 1, u'13-5': 14, u'11-5': 13, u'11-2': 5, u'10-1': 6, u'17-5': 11, u'10-4': 13, u'11-0': 5, u'10-6': 13, u'17-6': 5, u'15-1': 4, u'15-0': 5, u'15-3': 6, u'15-2': 3, u'15-5': 17, u'15-4': 8, u'15-6': 6, u'10-0': 3, u'23-3': 1, u'18-2': 1, u'17-4': 9, u'18-4': 9, u'18-5': 7, u'23-5': 1, u'14-4': 7, u'14-5': 11, u'14-6': 13, u'14-0': 7, u'14-1': 2, u'14-2': 1, u'14-3': 5, u'16-6': 12, u'16-4': 10, u'9-0': 6, u'19-5': 6, u'19-4': 1, u'16-5': 12, u'19-1': 1, u'9-3': 2, u'13-3': 1, u'13-2': 2, u'13-1': 1, u'13-0': 3, u'11-1': 4, u'13-6': 7, u'11-3': 3, u'13-4': 4, u'12-6': 8, u'12-4': 5, u'12-5': 18, u'12-2': 4, u'12-3': 4, u'12-0': 5, u'12-1': 4, u'9-1': 3, u'5-4': 1, u'11-6': 6, u'9-2': 4, u'9-5': 15, u'9-4': 7, u'11-4': 4, u'20-1': 1, u'8-6': 10, u'9-6': 8, u'20-4': 1, u'10-5': 17, u'16-2': 8, u'16-3': 5, u'16-0': 8, u'16-1': 4, u'17-3': 2, u'17-2': 1, u'17-1': 1, u'17-0': 3, u'8-4': 2, u'8-5': 4, u'10-2': 6, u'10-3': 7, u'8-0': 10, u'8-1': 1, u'8-2': 6, u'8-3': 2}",checkin
DD_A7DaGDGEHJnw_KTMPKQ,"{u'9-1': 3, u'9-3': 3, u'9-2': 1, u'9-4': 2, u'19-6': 1, u'11-1': 1, u'11-0': 2, u'8-4': 1, u'10-1': 1, u'10-2': 1, u'10-3': 1, u'10-4': 4, u'8-1': 1}",checkin
87p5WqH0EpEGronbEE3GaA,"{u'16-0': 10, u'17-6': 3, u'15-1': 2, u'15-0': 12, u'17-4': 8, u'15-5': 5, u'15-4': 12, u'15-6': 6, u'18-0': 2, u'18-1': 5, u'18-2': 1, u'18-3': 2, u'18-4': 4, u'18-5': 6, u'18-6': 1, u'14-4': 2, u'14-5': 5, u'14-6': 3, u'14-0': 1, u'14-1': 3, u'14-2': 4, u'14-3': 1, u'16-6': 8, u'16-4': 5, u'19-5': 3, u'19-4': 3, u'16-5': 9, u'19-0': 1, u'19-3': 1, u'19-2': 1, u'13-3': 1, u'13-5': 1, u'12-6': 1, u'12-5': 1, u'12-0': 1, u'9-0': 1, u'9-3': 1, u'9-4': 1, u'5-3': 1, u'20-1': 1, u'20-5': 1, u'7-4': 1, u'16-2': 6, u'16-3': 5, u'17-5': 9, u'16-1': 5, u'17-3': 2, u'17-2': 2, u'17-1': 1, u'17-0': 4, u'8-5': 1, u'21-0': 1, u'10-5': 1, u'8-3': 1}",checkin
Hyhr1qQM5yniS9aD6JuLyg,"{u'8-5': 1, u'15-1': 2, u'15-2': 1, u'15-5': 2, u'15-6': 2, u'18-1': 2, u'16-1': 1, u'18-4': 2, u'18-5': 3, u'23-5': 1, u'14-5': 2, u'19-5': 1, u'19-4': 1, u'19-0': 1, u'11-5': 1, u'11-6': 2, u'13-5': 1, u'11-2': 1, u'12-6': 1, u'12-5': 1, u'12-0': 1, u'12-1': 1, u'9-1': 2, u'9-3': 1, u'9-5': 2, u'9-4': 1, u'9-6': 1, u'16-2': 1, u'16-3': 1, u'17-5': 4, u'17-4': 1, u'16-6': 1, u'17-1': 2, u'16-5': 2, u'10-0': 1, u'10-1': 1, u'10-2': 2, u'10-3': 2, u'10-5': 2, u'10-6': 1}",checkin
iDnJabB5LeYpjRzralxWVA,"{u'16-0': 3, u'11-3': 1, u'16-1': 2, u'17-6': 3, u'15-3': 6, u'15-2': 2, u'15-5': 5, u'15-4': 1, u'15-6': 5, u'18-1': 1, u'18-2': 3, u'18-3': 1, u'18-4': 4, u'18-5': 2, u'18-6': 1, u'14-4': 2, u'14-5': 3, u'14-6': 2, u'14-0': 1, u'14-1': 1, u'14-2': 2, u'14-3': 2, u'16-4': 2, u'9-0': 1, u'19-5': 2, u'16-5': 1, u'19-3': 3, u'19-2': 1, u'13-3': 1, u'13-2': 2, u'13-1': 1, u'13-0': 1, u'11-1': 1, u'13-6': 2, u'13-5': 5, u'13-4': 1, u'12-6': 2, u'12-4': 1, u'12-5': 1, u'12-2': 2, u'12-0': 2, u'9-1': 1, u'11-5': 3, u'11-6': 6, u'9-2': 1, u'9-5': 3, u'9-4': 1, u'16-2': 3, u'16-3': 1, u'17-5': 11, u'17-4': 4, u'16-6': 2, u'17-2': 3, u'17-1': 2, u'17-0': 1, u'10-0': 1, u'10-1': 1, u'10-2': 1, u'10-5': 6, u'10-6': 3, u'11-0': 1}",checkin
BynRpPoCulGqheobKccm1Q,"{u'11-2': 1, u'10-1': 2, u'9-2': 1, u'17-5': 5, u'17-6': 4, u'15-1': 2, u'15-0': 2, u'15-3': 2, u'15-2': 1, u'15-5': 6, u'15-4': 7, u'15-6': 3, u'10-0': 2, u'18-1': 1, u'18-2': 1, u'18-3': 1, u'18-4': 1, u'18-6': 2, u'14-4': 1, u'14-5': 3, u'14-6': 1, u'14-0': 1, u'14-1': 3, u'14-3': 1, u'16-4': 4, u'19-5': 1, u'11-5': 1, u'11-4': 1, u'11-6': 1, u'11-1': 2, u'13-6': 2, u'13-5': 2, u'13-4': 2, u'12-6': 1, u'12-4': 2, u'12-5': 2, u'8-6': 1, u'12-0': 2, u'9-0': 1, u'5-6': 1, u'9-5': 2, u'9-4': 2, u'13-2': 1, u'17-4': 3, u'16-2': 1, u'16-3': 2, u'16-0': 2, u'16-1': 2, u'16-6': 4, u'17-2': 1, u'17-1': 3, u'16-5': 11, u'8-4': 2, u'17-3': 2, u'10-2': 1, u'10-3': 4, u'10-4': 2, u'10-5': 1, u'10-6': 3}",checkin
fgCoS_bsOMQjiJLGHiTcjQ,"{u'22-5': 1, u'22-4': 1, u'9-0': 16, u'19-5': 7, u'19-4': 4, u'19-6': 4, u'19-1': 1, u'19-0': 2, u'19-3': 5, u'11-5': 18, u'11-4': 12, u'11-6': 24, u'11-1': 10, u'11-0': 9, u'11-3': 5, u'11-2': 4, u'12-6': 14, u'12-4': 8, u'12-5': 25, u'12-2': 3, u'12-3': 3, u'12-0': 14, u'12-1': 9, u'16-2': 16, u'16-3': 19, u'16-0': 14, u'16-1': 5, u'16-6': 16, u'16-4': 25, u'16-5': 29, u'21-4': 1, u'15-1': 7, u'15-0': 10, u'15-3': 19, u'15-2': 5, u'15-5': 18, u'15-4': 17, u'15-6': 24, u'18-0': 7, u'18-1': 9, u'18-2': 8, u'18-3': 10, u'18-4': 14, u'18-5': 25, u'18-6': 14, u'6-6': 1, u'8-4': 10, u'8-5': 6, u'8-6': 9, u'8-0': 3, u'8-1': 3, u'8-2': 1, u'8-3': 4, u'23-4': 1, u'13-3': 9, u'13-2': 8, u'13-1': 4, u'13-0': 4, u'13-6': 16, u'13-5': 18, u'13-4': 11, u'9-1': 9, u'4-1': 1, u'9-3': 6, u'9-2': 9, u'9-5': 13, u'9-4': 17, u'9-6': 22, u'20-0': 1, u'7-0': 1, u'20-4': 2, u'7-5': 1, u'20-6': 1, u'17-6': 15, u'17-5': 22, u'17-4': 13, u'17-3': 13, u'17-2': 18, u'17-1': 9, u'17-0': 12, u'10-0': 18, u'10-1': 9, u'10-2': 12, u'10-3': 9, u'10-4': 13, u'10-5': 17, u'10-6': 24, u'14-4': 19, u'14-5': 22, u'14-6': 21, u'14-0': 13, u'14-1': 9, u'14-2': 13, u'14-3': 2, u'1-2': 1, u'5-0': 1, u'5-3': 1}",checkin
EnZAwzChuQlKdINeEYnRPQ,"{u'7-4': 1, u'16-1': 3, u'17-6': 2, u'15-3': 1, u'15-5': 3, u'15-4': 4, u'18-1': 5, u'18-2': 1, u'22-4': 1, u'18-4': 4, u'18-5': 9, u'18-6': 3, u'14-4': 4, u'14-5': 5, u'14-6': 1, u'14-0': 1, u'14-2': 2, u'21-6': 1, u'17-1': 1, u'19-5': 2, u'19-4': 1, u'19-6': 1, u'19-1': 1, u'19-0': 1, u'19-3': 1, u'19-2': 3, u'11-5': 1, u'21-4': 1, u'13-6': 1, u'13-5': 1, u'13-4': 1, u'12-6': 1, u'12-4': 1, u'12-5': 2, u'12-3': 1, u'9-3': 1, u'9-2': 2, u'18-3': 2, u'20-2': 2, u'20-4': 2, u'20-6': 1, u'16-3': 2, u'17-5': 5, u'17-4': 2, u'17-2': 2, u'16-4': 3, u'16-5': 1, u'10-0': 1, u'21-5': 1, u'10-2': 2, u'10-5': 1, u'8-2': 1, u'21-3': 1}",checkin
4i7H2tz_6-oitoT_rKOhMQ,"{u'17-5': 8, u'15-1': 3, u'15-0': 1, u'15-3': 2, u'15-2': 1, u'15-5': 4, u'15-4': 7, u'15-6': 4, u'18-1': 1, u'18-2': 3, u'17-4': 16, u'18-4': 3, u'18-5': 9, u'18-6': 1, u'14-4': 2, u'14-5': 1, u'14-6': 1, u'14-0': 1, u'14-1': 2, u'14-2': 1, u'14-3': 1, u'16-6': 5, u'17-1': 1, u'19-4': 2, u'19-1': 2, u'13-0': 1, u'13-4': 1, u'12-6': 3, u'12-5': 2, u'6-2': 1, u'12-3': 1, u'11-6': 1, u'9-6': 1, u'7-2': 1, u'16-2': 3, u'17-6': 8, u'16-0': 1, u'16-1': 1, u'17-3': 3, u'17-2': 1, u'16-4': 8, u'16-5': 11, u'10-3': 1, u'10-5': 2}",checkin
By5OG5IXs8roHESNUghEFw,"{u'16-0': 3, u'16-3': 4, u'15-1': 4, u'15-0': 4, u'15-3': 5, u'15-2': 3, u'15-5': 5, u'15-4': 1, u'15-6': 8, u'18-0': 2, u'18-1': 4, u'18-2': 5, u'18-3': 5, u'18-4': 6, u'18-5': 7, u'18-6': 1, u'14-4': 3, u'14-5': 5, u'14-6': 5, u'14-0': 2, u'14-1': 1, u'14-2': 1, u'14-3': 2, u'0-4': 1, u'17-1': 2, u'19-5': 4, u'19-4': 2, u'17-0': 2, u'19-1': 2, u'19-3': 2, u'19-2': 2, u'13-6': 3, u'13-5': 9, u'17-4': 5, u'12-5': 3, u'22-3': 2, u'20-1': 1, u'20-0': 1, u'20-3': 1, u'20-5': 1, u'20-4': 1, u'16-2': 3, u'17-6': 1, u'17-5': 4, u'16-1': 7, u'16-6': 5, u'17-2': 2, u'16-4': 7, u'16-5': 9, u'17-3': 5, u'10-5': 1, u'21-3': 1}",checkin
u-MpfIKiRT4yALrvX2G2qQ,"{u'16-3': 1, u'15-1': 1, u'15-0': 2, u'17-4': 5, u'15-2': 2, u'15-5': 2, u'15-4': 3, u'15-6': 2, u'18-1': 1, u'18-2': 2, u'18-3': 1, u'18-4': 1, u'18-5': 1, u'14-4': 1, u'14-5': 2, u'14-6': 2, u'14-0': 1, u'14-2': 1, u'17-1': 2, u'19-5': 2, u'16-5': 11, u'19-0': 1, u'13-3': 1, u'13-0': 1, u'13-6': 1, u'13-5': 2, u'13-4': 1, u'6-6': 1, u'12-5': 1, u'12-2': 1, u'12-3': 1, u'11-6': 1, u'16-2': 3, u'17-6': 1, u'17-5': 3, u'16-1': 1, u'16-6': 1, u'17-2': 1, u'16-4': 4, u'17-0': 1, u'17-3': 3, u'10-4': 1}",checkin
pt3IX9YyikPsnBqPxL5etg,"{u'11-3': 1, u'6-6': 21, u'6-4': 7, u'6-5': 23, u'10-6': 32, u'15-1': 2, u'15-3': 2, u'15-2': 2, u'15-5': 2, u'18-1': 4, u'18-2': 2, u'18-3': 2, u'18-4': 5, u'18-5': 2, u'14-4': 2, u'5-6': 13, u'9-0': 6, u'19-4': 4, u'19-3': 2, u'19-2': 1, u'11-5': 8, u'11-4': 4, u'11-6': 26, u'13-6': 1, u'13-5': 1, u'12-6': 4, u'12-4': 1, u'12-5': 1, u'12-3': 1, u'6-0': 1, u'5-5': 8, u'5-4': 1, u'9-3': 1, u'9-2': 1, u'9-5': 44, u'9-4': 6, u'5-3': 3, u'9-6': 36, u'7-3': 2, u'8-0': 2, u'17-4': 5, u'7-0': 1, u'7-6': 32, u'7-5': 35, u'7-4': 5, u'16-2': 2, u'16-3': 3, u'17-5': 4, u'16-1': 2, u'17-3': 3, u'17-2': 1, u'16-4': 6, u'16-5': 7, u'8-4': 9, u'8-5': 33, u'8-6': 35, u'10-4': 1, u'10-5': 25, u'8-2': 1, u'8-3': 5}",checkin
3dR3ksCre2BkocWYOrBvJg,"{u'16-3': 2, u'15-0': 1, u'15-5': 2, u'16-0': 1, u'18-0': 1, u'18-2': 1, u'18-3': 1, u'18-4': 2, u'18-5': 4, u'18-6': 2, u'14-5': 2, u'14-3': 2, u'16-4': 3, u'0-3': 1, u'19-5': 3, u'19-4': 1, u'13-6': 1, u'11-3': 1, u'12-6': 1, u'5-5': 1, u'9-2': 1, u'9-5': 1, u'9-6': 1, u'20-5': 2, u'16-2': 3, u'17-6': 1, u'17-5': 8, u'17-4': 2, u'17-3': 2, u'17-1': 2, u'16-5': 10, u'10-4': 1, u'10-5': 3, u'10-6': 1}",checkin
TexhsPcx6ft_uT8h8V2SQw,"{u'12-5': 1, u'9-5': 1, u'16-4': 1, u'15-0': 1, u'14-0': 1, u'15-4': 2, u'19-2': 1, u'13-3': 1, u'17-6': 3, u'16-0': 1, u'16-1': 1, u'16-6': 1, u'18-5': 1, u'18-6': 1, u'16-5': 2, u'18-4': 1, u'17-4': 1, u'10-4': 1, u'12-3': 1}",checkin
pfmASZdZ1MjAypOD7ilzZw,"{u'16-0': 1, u'16-3': 3, u'17-4': 2, u'15-2': 1, u'15-5': 4, u'15-4': 3, u'15-6': 2, u'18-1': 1, u'22-5': 1, u'18-3': 1, u'18-4': 1, u'18-5': 2, u'18-6': 1, u'14-5': 4, u'14-6': 1, u'14-1': 1, u'17-1': 3, u'19-5': 2, u'19-1': 1, u'11-5': 2, u'13-6': 2, u'6-5': 1, u'12-3': 1, u'5-0': 1, u'9-6': 1, u'16-2': 4, u'17-6': 4, u'17-5': 2, u'16-1': 2, u'16-6': 4, u'17-2': 2, u'16-4': 2, u'16-5': 5, u'17-3': 1, u'10-2': 1, u'10-3': 1, u'10-5': 1}",checkin
WoAsisODPdulkpEHYzKRew,"{u'10-2': 1, u'16-1': 4, u'10-6': 2, u'15-1': 4, u'15-0': 3, u'15-3': 3, u'15-2': 4, u'15-5': 2, u'15-4': 4, u'15-6': 1, u'10-0': 1, u'18-1': 1, u'18-2': 3, u'18-3': 2, u'18-4': 3, u'18-5': 3, u'14-5': 3, u'14-6': 1, u'14-0': 2, u'14-1': 3, u'14-2': 1, u'14-3': 2, u'19-5': 4, u'19-4': 5, u'19-6': 1, u'19-0': 1, u'13-3': 2, u'11-4': 2, u'13-0': 5, u'11-1': 1, u'13-6': 2, u'13-5': 4, u'17-4': 4, u'12-3': 3, u'12-0': 4, u'12-1': 1, u'9-1': 1, u'11-5': 2, u'9-3': 1, u'9-4': 1, u'20-3': 3, u'20-2': 1, u'20-5': 4, u'20-4': 3, u'16-2': 1, u'17-6': 1, u'17-5': 2, u'11-6': 2, u'16-6': 4, u'17-2': 1, u'16-4': 3, u'17-0': 4, u'21-4': 1, u'17-3': 1, u'8-6': 1, u'10-5': 5, u'8-2': 1, u'11-0': 1}",checkin
_4ALKwKMpahkROEI6aeX5A,"{u'15-0': 1, u'15-6': 1, u'18-2': 1, u'18-5': 1, u'18-6': 1, u'14-2': 1, u'13-1': 1, u'11-6': 2, u'11-3': 1, u'13-4': 1, u'12-6': 1, u'12-5': 1, u'9-1': 1, u'9-0': 2, u'7-5': 1, u'17-6': 1, u'16-0': 1, u'16-1': 1, u'17-3': 1, u'17-1': 1, u'10-1': 1, u'10-4': 2}",checkin
7bsBPqK3EmFFYv2JFzRGlA,"{u'15-1': 2, u'15-3': 1, u'15-2': 1, u'15-5': 2, u'15-4': 3, u'15-6': 2, u'18-5': 1, u'14-6': 1, u'14-1': 1, u'14-3': 2, u'17-1': 1, u'11-5': 1, u'11-4': 1, u'13-5': 1, u'13-4': 1, u'12-4': 1, u'12-5': 1, u'9-1': 3, u'9-2': 1, u'9-6': 1, u'16-2': 2, u'16-3': 1, u'17-5': 1, u'17-4': 1, u'16-4': 3, u'17-0': 1, u'10-1': 1, u'10-3': 1}",checkin
VPDPSyhHs7RVfVp81bltpw,"{u'9-2': 1, u'9-4': 1, u'15-2': 1, u'15-5': 4, u'17-5': 1, u'15-6': 1, u'10-0': 1, u'11-4': 3, u'16-0': 2, u'16-1': 2, u'18-4': 1, u'18-6': 1, u'16-5': 2, u'12-6': 1, u'14-6': 2, u'10-5': 1, u'14-2': 1, u'14-3': 1}",checkin
2W8EjHNVqr4VHMNN6y9b0A,"{u'7-1': 1, u'15-2': 1, u'20-5': 1, u'14-3': 1}",checkin
UsVaIBjd9U_vkXpRpkGzIQ,"{u'5-4': 21, u'11-3': 1, u'8-5': 2, u'7-6': 3, u'7-4': 1, u'6-4': 13, u'5-1': 4, u'15-0': 2, u'10-2': 1, u'10-0': 1, u'18-5': 1, u'14-5': 1, u'14-1': 1, u'5-6': 1, u'5-5': 6, u'2-1': 1, u'2-5': 1, u'19-2': 1, u'11-5': 2, u'11-4': 1, u'13-0': 1, u'11-1': 2, u'11-0': 1, u'13-5': 1, u'13-4': 1, u'6-6': 1, u'4-4': 2, u'12-4': 1, u'6-5': 5, u'6-2': 1, u'6-3': 2, u'6-0': 1, u'12-1': 3, u'4-0': 4, u'4-1': 1, u'4-2': 2, u'4-3': 2, u'9-5': 3, u'4-5': 2, u'5-3': 2, u'5-2': 1, u'7-0': 2, u'3-3': 2, u'3-2': 1, u'7-5': 4, u'9-0': 2, u'12-2': 1, u'17-6': 1, u'17-4': 2, u'16-6': 1, u'8-2': 2, u'8-4': 1, u'21-5': 1, u'8-6': 2, u'10-5': 2, u'10-6': 2, u'8-3': 1}",checkin
gYhc_mDxk2zUdpAlFMsiQg,"{u'8-1': 6, u'13-5': 1, u'8-5': 14, u'10-1': 1, u'8-0': 6, u'6-6': 14, u'12-4': 2, u'5-1': 5, u'12-5': 2, u'15-3': 1, u'9-2': 6, u'16-0': 1, u'6-3': 6, u'5-2': 2, u'14-5': 2, u'6-1': 5, u'5-5': 5, u'5-4': 2, u'9-3': 3, u'11-5': 4, u'11-4': 1, u'5-6': 6, u'11-0': 2, u'11-3': 1, u'11-2': 2, u'12-6': 4, u'9-5': 13, u'6-4': 7, u'6-5': 8, u'6-2': 6, u'12-3': 2, u'6-0': 6, u'12-1': 1, u'9-1': 1, u'9-0': 6, u'4-2': 1, u'4-3': 2, u'4-4': 2, u'9-4': 12, u'5-3': 4, u'9-6': 15, u'7-3': 3, u'7-2': 4, u'7-1': 4, u'7-0': 7, u'7-6': 8, u'7-5': 16, u'7-4': 4, u'10-0': 1, u'17-5': 2, u'11-6': 5, u'10-6': 8, u'16-5': 1, u'8-4': 2, u'21-5': 1, u'8-6': 7, u'5-0': 4, u'10-4': 4, u'10-5': 6, u'8-2': 3, u'8-3': 6}",checkin
rDB4jrshuzno92A8I0cFCA,"{u'7-6': 1, u'17-6': 1, u'15-1': 1, u'15-3': 1, u'15-2': 1, u'15-5': 1, u'15-6': 1, u'18-0': 1, u'18-5': 1, u'22-1': 1, u'14-6': 1, u'0-6': 1, u'17-1': 1, u'19-5': 1, u'19-1': 1, u'19-3': 1, u'13-0': 1, u'11-1': 1, u'11-0': 1, u'13-6': 2, u'5-4': 1, u'9-2': 1, u'4-4': 1, u'4-5': 1, u'9-6': 1, u'3-4': 1, u'20-5': 1, u'20-4': 1, u'16-2': 1, u'16-3': 1, u'16-0': 1, u'17-2': 1, u'16-4': 1, u'17-0': 1, u'10-6': 1, u'8-3': 1}",checkin
Delv3as26L3B43H2MTaz3w,"{u'5-3': 1, u'15-5': 1, u'19-3': 1, u'13-3': 1, u'13-2': 1, u'10-2': 1, u'6-5': 1, u'10-5': 1, u'14-2': 5, u'21-3': 1}",checkin
twa0_C8X7xjN8y3rSDB46A,"{u'18-3': 1, u'20-0': 1, u'16-5': 1, u'17-6': 1, u'17-4': 2, u'16-6': 1, u'22-2': 1, u'19-4': 1, u'14-4': 1, u'17-3': 1}",checkin
YZ04HrVMzME00tDw2Xi70w,"{u'13-3': 1, u'9-3': 1, u'9-2': 1, u'19-5': 1, u'19-1': 1, u'7-6': 1, u'18-0': 1, u'18-2': 1, u'16-1': 1, u'10-6': 1, u'16-4': 1, u'12-4': 1, u'14-0': 1, u'8-2': 1}",checkin
LnBUaeCx73453ab-wXKdEQ,"{u'9-1': 1, u'9-2': 1, u'14-3': 1, u'7-3': 1, u'10-0': 2, u'10-3': 1, u'8-0': 1, u'12-0': 1, u'12-1': 1}",checkin
gAElJzHaHioi5pkBUlXm-Q,"{u'19-3': 1, u'11-4': 1, u'10-0': 1, u'12-4': 1, u'10-3': 1, u'12-1': 1}",checkin
0It1GyVRNzh3VcYuC38HdA,"{u'5-4': 1, u'4-4': 1, u'10-5': 1, u'7-2': 1, u'7-1': 1, u'3-2': 1, u'3-1': 1, u'7-6': 1, u'10-0': 1, u'7-5': 1, u'17-1': 1, u'8-4': 1, u'6-4': 1, u'8-6': 1, u'13-6': 1}",checkin
YWjwL5WtUKK7-KsWBCSxmA,"{u'11-6': 1, u'10-3': 1, u'7-0': 1, u'8-1': 1, u'11-5': 1, u'18-1': 1, u'17-4': 2, u'11-0': 1, u'17-1': 1, u'13-0': 1, u'12-5': 1, u'10-4': 2, u'10-2': 1, u'12-1': 1}",checkin
ccl4ndtIgtjU6yQXLG6sFA,"{u'16-0': 3, u'11-3': 1, u'17-6': 3, u'15-1': 1, u'15-0': 3, u'15-3': 6, u'15-2': 2, u'15-5': 5, u'15-4': 2, u'15-6': 6, u'18-1': 1, u'18-3': 3, u'18-4': 7, u'18-5': 3, u'22-0': 1, u'14-4': 2, u'14-5': 4, u'14-6': 3, u'14-0': 2, u'14-1': 3, u'16-4': 7, u'19-5': 2, u'19-4': 1, u'16-5': 4, u'19-1': 1, u'19-3': 1, u'11-5': 4, u'11-4': 1, u'13-1': 1, u'13-0': 2, u'10-0': 2, u'11-0': 3, u'13-5': 2, u'13-4': 1, u'12-6': 6, u'12-5': 3, u'10-2': 2, u'12-1': 1, u'9-0': 1, u'11-6': 4, u'9-2': 2, u'9-5': 1, u'9-4': 1, u'13-2': 1, u'17-4': 8, u'9-6': 3, u'10-5': 2, u'16-2': 2, u'16-3': 1, u'17-5': 4, u'16-1': 6, u'16-6': 2, u'17-2': 2, u'17-1': 1, u'17-0': 3, u'21-4': 1, u'17-3': 2, u'8-6': 1, u'10-3': 1, u'10-4': 3, u'21-1': 1, u'10-6': 4, u'13-6': 7}",checkin
PZ7Wm5MyPKWukLGYwL58Cw,"{u'9-1': 1, u'20-6': 1, u'4-4': 1, u'19-4': 1, u'20-5': 1, u'15-6': 1, u'16-0': 1, u'16-1': 1, u'13-6': 1, u'13-5': 1, u'11-2': 1, u'17-4': 1}",checkin
